Date,date,spy_price,spy_return,vix,prob,actual_crash,signal,stock_balance,has_active_option,option_start_idx,option_expiry_idx,strike_price,option_price,option_cost,option_exist_dollar_return,option_balance,cash_balance,exit_type,strategy_balance,strategy_return,cum_strategy_dollar_return,cum_strategy_return,benchmark_balance,cum_benchmark_dollar_return,cum_benchmark_return,benchmark_return,strategy_peak,benchmark_peak,strategy_drawdown,benchmark_drawdown
2025-02-21,2025-02-21,598.14,-0.017106236135075115,18.21,0.02,0.0,0,598.14,False,-1,-1,,,,,0.0,14.116494992272294,,612.2564949922723,-0.01671842002696655,143.01649499227233,0.3047832558866941,598.14,128.89999999999998,0.27469951410791915,-0.017106236135075115,0.3323810736345417,0.3022973318557668,-0.0207131565390409,-0.021191641165785775
2025-02-24,2025-02-24,595.42,-0.004547430367472516,18.98,0.049007082349673665,1.0,0,595.42,False,-1,-1,,,,,0.0,14.116494992272294,,609.5364949922723,-0.004442582516065219,140.2964949922723,0.2989866486068372,595.42,126.17999999999995,0.2689029068280623,-0.004547430367472516,0.3323810736345417,0.3022973318557668,-0.025063719148013246,-0.02564270402068446
2025-02-25,2025-02-25,592.46,-0.004971280776594589,19.43,0.02667429279013043,1.0,0,592.46,False,-1,-1,,,,,0.0,14.116494992272294,,606.5764949922723,-0.004856148933358839,137.33649499227226,0.2926785759787577,592.46,123.22000000000003,0.26259483419998303,-0.004971280776594589,0.3323810736345417,0.3022973318557668,-0.029798154928365503,-0.030486507715721048
2025-02-26,2025-02-26,592.76,0.0005063632987880595,19.1,0.12619149966562526,1.0,0,592.76,False,-1,-1,,,,,0.0,14.116494992272294,,606.8764949922722,0.0004945790060719712,137.63649499227222,0.2933179076640359,592.76,123.51999999999998,0.2632341658852612,0.0005063632987880595,0.3323810736345417,0.3022973318557668,-0.029318313464140676,-0.02999558166554851
2025-02-27,2025-02-27,583.3,-0.015959241514272304,21.13,0.054229866283773874,1.0,0,583.3,False,-1,-1,,,,,0.0,14.116494992272294,,597.4164949922722,-0.015588015153100487,128.17649499227218,0.27315764852159274,583.3,114.05999999999995,0.24307390674281806,-0.015959241514272304,0.3323810736345417,0.3022973318557668,-0.044449314302698766,-0.045476116447659205
2025-02-28,2025-02-28,592.4,0.015600891479513157,19.63,0.039397046345330776,1.0,0,592.4,False,-1,-1,,,,,0.0,14.116494992272294,,606.5164949922723,0.015232254342287366,137.27649499227232,0.29255070964170216,592.4,123.15999999999997,0.2624669678629272,0.015600891479513157,0.3323810736345417,0.3022973318557668,-0.029894123221210375,-0.030584692925755684
2025-03-03,2025-03-03,582.02,-0.017521944632005404,22.78,0.04895290254045793,1.0,0,582.02,False,-1,-1,,,,,0.0,14.116494992272294,,596.1364949922722,-0.017114126467627777,126.89649499227221,0.27042983333107196,582.02,112.77999999999997,0.24034609155229728,-0.017521944632005404,0.3323810736345417,0.3022973318557668,-0.04649663788339157,-0.04757073426172911
2025-03-04,2025-03-04,575.13,-0.011838081165595704,23.51,0.05091026547884074,0.0,0,575.13,False,-1,-1,,,,,0.0,14.116494992272294,,589.2464949922723,-0.011557755745333465,120.00649499227234,0.25574651562584677,575.13,105.88999999999999,0.22566277384707184,-0.011838081165595704,0.3323810736345417,0.3022973318557668,-0.057516996845089534,-0.05884566921402743
2025-03-05,2025-03-05,581.31,0.010745396692921405,21.93,0.09456521927320743,1.0,0,581.31,False,-1,-1,,,,,0.0,14.116494992272294,,595.4264949922722,0.010487970743179087,126.18649499227217,0.26891674834257984,581.31,112.06999999999994,0.23883300656380516,0.010745396692921405,0.3323810736345417,0.3022973318557668,-0.0476322626820572,-0.04873259258047109
2025-03-06,2025-03-06,570.99,-0.017753006141301486,24.87,0.12726658178574093,0.0,0,570.99,False,-1,-1,,,,,0.0,14.116494992272294,,585.1064949922722,-0.017332114185032776,115.86649499227224,0.2469237383690057,570.99,101.75,0.216839996590231,-0.017753006141301486,0.3323810736345417,0.3022973318557668,-0.06413880905139312,-0.06562044870640989
2025-03-07,2025-03-07,574.19,0.005604301301248782,23.37,0.1291484550973487,0.0,0,574.19,False,-1,-1,,,,,0.0,14.116494992272294,,588.3064949922723,0.005469089862081056,119.06649499227228,0.2537432763453079,574.19,104.95000000000005,0.2236595345665332,0.005604301301248782,0.3323810736345417,0.3022973318557668,-0.05902050009966093,-0.06038390417123496
2025-03-10,2025-03-10,558.9,-0.026628816245493736,27.86,0.409697037081024,0.0,1,558.9,True,298,361,530.9549999999999,17.315526851062145,17.315526851062145,,0.0,14.116494992272294,,573.0164949922723,-0.025989854149410352,103.77649499227232,0.22115867145228948,558.9,89.65999999999997,0.19107492967351455,-0.026628816245493736,0.3323810736345417,0.3022973318557668,-0.08347642005965583,-0.08540476852836741
2025-03-11,2025-03-11,554.25,-0.008319914117015492,26.92,0.36821346484404427,0.0,0,554.25,True,298,361,530.9549999999999,17.69093567643236,17.315526851062145,0.375408825370215,0.0,31.807430668704654,threshold_exit,586.0574306687047,0.02275839489857656,116.81743066870467,0.2489502827310218,554.25,85.00999999999999,0.1811652885517006,-0.008319914117015492,0.3323810736345417,0.3022973318557668,-0.06261781449351637,-0.09301412230604333
2025-03-12,2025-03-12,557.19,0.005304465493910726,24.23,0.38583436455941167,0.0,0,557.19,False,-1,-1,,,,,0.0,31.807430668704654,,588.9974306687047,0.0050165731993969676,119.75743066870473,0.25521573324674945,557.19,87.95000000000005,0.18743073906742827,0.005304465493910726,0.3323810736345417,0.3022973318557668,-0.05791536814411243,-0.08820304701435136
2025-03-13,2025-03-13,549.77,-0.013316821909941101,24.66,0.5032542990158303,0.0,1,549.77,True,301,364,522.2814999999999,13.928142874856064,13.928142874856064,,0.0,31.807430668704654,,581.5774306687047,-0.012597678043478,112.33743066870466,0.2394029295641988,549.77,80.52999999999997,0.1716179353848776,-0.013316821909941101,0.3323810736345417,0.3022973318557668,-0.06978344702594134,-0.10034528465528818
2025-03-14,2025-03-14,561.12,0.020644996998745002,21.77,0.5649869549668682,0.0,1,561.12,True,301,364,522.2814999999999,8.187215006942381,13.928142874856064,-5.740927867913683,-5.740927867913683,31.807430668704654,,587.186502800791,0.009644583569271115,117.946502800791,0.2513564546943803,561.12,91.88,0.1958059841445742,0.020644996998745002,0.3323810736345417,0.3022973318557668,-0.06081189574326364,-0.08177191575708981
2025-03-17,2025-03-17,565.45,0.007716709438266411,20.51,0.5571900807438044,0.0,1,565.45,True,301,364,522.2814999999999,6.175526159375423,13.928142874856064,-7.752616715480642,-7.752616715480642,31.807430668704654,,589.5048139532241,0.003948168327056356,120.26481395322412,0.25629702061466225,565.45,96.21000000000004,0.20503367146875806,0.007716709438266411,0.3323810736345417,0.3022973318557668,-0.05710382301688903,-0.07468621643293129
2025-03-18,2025-03-18,559.34,-0.010805553099301424,21.7,0.488217347044511,0.0,1,559.34,True,301,364,522.2814999999999,8.256846178576225,13.928142874856064,-5.671296696279839,-5.671296696279839,31.807430668704654,,585.4761339724249,-0.006834006924867797,116.23613397242491,0.24771147807609092,559.34,90.10000000000002,0.1920126161452562,-0.010805553099301424,0.3323810736345417,0.3022973318557668,-0.06354758201982294,-0.08468474365478079
2025-03-19,2025-03-19,565.43,0.010887832087817628,19.9,0.4357833141716147,0.0,1,565.43,True,301,364,522.2814999999999,5.503404168177951,13.928142874856064,-8.424738706678113,-8.424738706678113,31.807430668704654,,588.8126919620265,0.005698879588760031,119.57269196202651,0.2548220355511604,565.43,96.18999999999994,0.20499104935640597,0.010887832087817628,0.3323810736345417,0.3022973318557668,-0.05821085244915071,-0.0747189448362763
2025-03-20,2025-03-20,563.79,-0.002900447447075627,19.8,0.4425901226471497,0.0,1,563.79,True,301,364,522.2814999999999,5.6157552062097125,13.928142874856064,-8.312387668646352,-8.312387668646352,31.807430668704654,,587.2850430000583,-0.0025944565781654827,118.04504300005829,0.25156645426659763,563.79,94.54999999999995,0.20149603614355116,-0.002900447447075627,0.3323810736345417,0.3022973318557668,-0.060654283498258924,-0.07740267391055339
2025-03-21,2025-03-21,563.98,0.0003370049131770081,19.28,0.5177773216546792,1.0,1,563.98,True,301,364,522.2814999999999,5.103095685281701,13.928142874856064,-8.825047189574363,-8.825047189574363,31.807430668704654,,586.9623834791304,-0.0005494087151950433,117.72238347913037,0.2508788327489779,563.98,94.74000000000001,0.20190094621089422,0.0003370049131770081,0.3323810736345417,0.3022973318557668,-0.061170368221486054,-0.07709175407877729
2025-03-24,2025-03-24,574.08,0.017908436469378453,17.48,0.22619096304511974,1.0,0,574.08,True,301,364,522.2814999999999,2.516482131409113,13.928142874856064,-11.411660743446951,0.0,34.32391280011377,threshold_exit,608.4039128001139,0.03652964810775794,139.16391280011385,0.29657299633474093,574.08,104.84000000000003,0.2234251129485978,0.017908436469378453,0.3323810736345417,0.3022973318557668,-0.026875252139481057,-0.06056391038963162
2025-03-25,2025-03-25,575.46,0.0024038461538462563,17.15,0.2788879732962702,1.0,0,575.46,False,-1,-1,,,,,0.0,34.32391280011377,,609.7839128001139,0.002268229988279913,140.54391280011384,0.2995139220870212,575.46,106.22000000000003,0.22636603870087807,0.0024038461538462563,0.3323810736345417,0.3022973318557668,-0.024667981404046593,-0.05830565055883746
2025-03-26,2025-03-26,568.59,-0.011938275466583215,18.33,0.5843655612423881,1.0,1,568.59,True,310,373,540.1605,8.345154489460242,8.345154489460242,,0.0,34.32391280011377,,602.9139128001138,-0.01126628606591662,133.67391280011384,0.28487322649414765,568.59,99.35000000000002,0.21172534310800448,-0.011938275466583215,0.3323810736345417,0.3022973318557668,-0.03565635093479644,-0.06954785710779099
2025-03-27,2025-03-27,567.08,-0.0026556921507588926,18.69,0.499387707292936,1.0,1,567.08,True,310,373,540.1605,8.945411710403619,8.345154489460242,0.6002572209433765,0.6002572209433765,34.32391280011377,,602.0041700210572,-0.001508909911916767,132.76417002105723,0.2829344685471341,567.08,97.84000000000003,0.20850737362543695,-0.0026556921507588926,0.3323810736345417,0.3022973318557668,-0.03711145862536494,-0.0720188515603266
2025-03-28,2025-03-28,555.66,-0.020138252098469533,21.65,0.4480024340061028,1.0,1,555.66,True,310,373,540.1605,15.275570323545622,8.345154489460242,6.93041583408538,6.93041583408538,34.32391280011377,,596.9143286341991,-0.008454827458554082,127.67432863419913,0.27208747897493635,555.66,86.41999999999996,0.18417014747250865,-0.020138252098469533,0.3323810736345417,0.3022973318557668,-0.045252515104506265,-0.09070676987023198
2025-03-31,2025-03-31,559.39,0.006712738005254959,22.28,0.5022010041301774,1.0,1,559.39,True,310,373,540.1605,14.44870944479166,8.345154489460242,6.103554955331418,6.103554955331418,34.32391280011377,,599.8174677554453,0.004863577538654074,130.57746775544524,0.278274375064882,559.39,90.14999999999998,0.19211917142613583,0.006712738005254959,0.3323810736345417,0.3022973318557668,-0.040609026681882016,-0.08460292264641876
2025-04-01,2025-04-01,560.97,0.0028245052646633795,21.77,0.5270552063735876,1.0,1,560.97,True,310,373,540.1605,13.25606601660445,8.345154489460242,4.910911527144208,4.910911527144208,34.32391280011377,,600.204824327258,0.0006457907490795556,130.96482432725804,0.2790998728310844,560.97,91.73000000000002,0.19548631830193508,0.0028245052646633795,0.3323810736345417,0.3022973318557668,-0.039989460866562715,-0.0820173787821761
2025-04-02,2025-04-02,564.52,0.006328324152806708,21.51,0.23369574172175533,1.0,0,564.52,True,310,373,540.1605,11.735687844609458,8.345154489460242,3.3905333551492163,0.0,46.059600644723226,threshold_exit,610.5796006447232,0.017285393080759937,141.3396006447232,0.3012096169225198,564.52,95.27999999999997,0.20305174324439512,0.006328324152806708,0.3323810736345417,0.3022973318557668,-0.02339530133596894,-0.07620808718846658
2025-04-03,2025-04-03,536.7,-0.049280804931623234,30.02,0.35932918606569225,1.0,0,536.7,False,-1,-1,,,,,0.0,46.059600644723226,,582.7596006447233,-0.045563264757984445,113.51960064472325,0.2419222586410435,536.7,67.46000000000004,0.14376438496291885,-0.049280804931623234,0.3323810736345417,0.3022973318557668,-0.06789259978508981,-0.12173329624114283
2025-04-04,2025-04-04,505.28,-0.05854294764300372,45.31,0.4768487026449442,0.0,1,505.28,True,317,380,480.01599999999996,31.848714328083048,31.848714328083048,,0.0,46.059600644723226,,551.3396006447232,-0.05391588566750205,82.09960064472318,0.17496292013622705,505.28,36.039999999999964,0.07680504645810239,-0.05854294764300372,0.3323810736345417,0.3022973318557668,-0.1181479958049095,-0.17314961789589103
2025-04-07,2025-04-07,504.38,-0.0017811906269790123,46.98,0.5217608752365367,0.0,1,504.38,True,317,380,480.01599999999996,33.41529609125388,31.848714328083048,1.5665817631708308,1.5665817631708308,46.059600644723226,,552.006182407894,0.0012090221025142789,82.76618240789401,0.17638347627630638,504.38,35.139999999999986,0.07488705140226747,-0.0017811906269790123,0.3323810736345417,0.3022973318557668,-0.1170818172406912,-0.17462239604640892
2025-04-08,2025-04-08,496.48,-0.01566279392521508,52.33,0.5054130757648134,0.0,1,496.48,True,317,380,480.01599999999996,41.056886698647304,31.848714328083048,9.208172370564256,9.208172370564256,46.059600644723226,,551.7477730152875,-0.0004681277145833773,82.50777301528751,0.17583277856808352,496.48,27.24000000000001,0.05805131702327169,-0.01566279392521508,0.3323810736345417,0.3022973318557668,-0.11749513571175041,-0.1875501153676218
2025-04-09,2025-04-09,548.62,0.10501933612632941,33.62,0.44946047514741866,1.0,1,548.62,True,317,380,480.01599999999996,9.3282670455406,31.848714328083048,-22.52044728254245,-22.52044728254245,46.059600644723226,,572.1591533621807,0.036994042106134106,102.91915336218074,0.21933158588820376,548.62,79.38,0.1691671639246441,0.10501933612632941,0.3323810736345417,0.3022973318557668,-0.08484771360340282,-0.10222716784761658
2025-04-10,2025-04-10,524.58,-0.04381903685611166,40.72,0.5164852446680418,0.0,1,524.58,True,317,380,480.01599999999996,20.253285016997268,31.848714328083048,-11.59542931108578,-11.59542931108578,46.059600644723226,,559.0441713336375,-0.02292191246347397,89.80417133363744,0.19138217401252544,524.58,55.34000000000003,0.1179353848776746,-0.04381903685611166,0.3323810736345417,0.3022973318557668,-0.10582475420293369,-0.1415667086681176
2025-04-11,2025-04-11,533.94,0.017842845705135613,37.56,0.27231082699237386,0.0,0,533.94,True,317,380,480.01599999999996,14.914140780725916,31.848714328083048,-16.934573547357132,0.0,60.97374142544914,threshold_exit,594.9137414254492,0.06416231834819497,125.67374142544918,0.2678240163358818,533.94,64.70000000000005,0.1378825334583583,0.017842845705135613,0.3323810736345417,0.3022973318557668,-0.04845239742302676,-0.12624981590273113
2025-04-14,2025-04-14,539.12,0.009701464584035646,30.89,0.21373446391666484,0.0,0,539.12,False,-1,-1,,,,,0.0,60.97374142544914,,600.0937414254491,0.008707144648547382,130.85374142544913,0.2788631434350207,539.12,69.88,0.14892166055749723,0.009701464584035646,0.3323810736345417,0.3022973318557668,-0.04016713480741052,-0.11777315943641692
2025-04-15,2025-04-15,537.61,-0.002800860661819282,30.12,0.21154264962829,0.0,0,537.61,False,-1,-1,,,,,0.0,60.97374142544914,,598.5837414254491,-0.002516273534886704,129.34374142544914,0.2756451739524532,537.61,68.37,0.14570369107492967,-0.002800860661819282,0.3323810736345417,0.3022973318557668,-0.04258233684400908,-0.12024415388895256
2025-04-16,2025-04-16,525.66,-0.022228009151615602,32.64,0.17107751908453117,0.0,0,525.66,False,-1,-1,,,,,0.0,60.97374142544914,,586.6337414254491,-0.019963789814174793,117.3937414254491,0.25017846182219994,525.66,56.41999999999996,0.12023697894467641,-0.022228009151615602,0.3323810736345417,0.3022973318557668,-0.06169602183563371,-0.1397993748874962
2025-04-17,2025-04-17,526.41,0.0014267777650953661,29.65,0.11212041845261181,0.0,0,526.41,False,-1,-1,,,,,0.0,60.97374142544914,,587.3837414254491,0.0012784808425398975,118.1437414254491,0.25177679103539574,526.41,57.16999999999996,0.12183530815787222,0.0014267777650953661,0.3323810736345417,0.3022973318557668,-0.0604964181750715,-0.1385720597620646
2025-04-21,2025-04-21,513.88,-0.02380273930966348,33.82,0.17107751908453117,0.0,0,513.88,False,-1,-1,,,,,0.0,60.97374142544914,,574.8537414254491,-0.02133188087500082,105.61374142544912,0.22507403764693784,513.88,44.639999999999986,0.09513255476941435,-0.02380273930966348,0.3323810736345417,0.3022973318557668,-0.0805377966641975,-0.1590764044576086
2025-04-22,2025-04-22,527.25,0.026017747334007968,30.57,0.15212041845261182,0.0,0,527.25,False,-1,-1,,,,,0.0,60.97374142544914,,588.2237414254491,0.023258089904480306,118.98374142544913,0.2535669197541751,527.25,58.00999999999999,0.12362543687665159,0.026017747334007968,0.3323810736345417,0.3022973318557668,-0.05915286207524178,-0.13719746682158115
2025-04-23,2025-04-23,535.42,0.015495495495495337,28.45,0.12212041845261182,0.0,0,535.42,False,-1,-1,,,,,0.0,60.97374142544914,,596.3937414254491,0.01388927277943841,127.15374142544908,0.2709780526499213,535.42,66.17999999999995,0.1410365697723978,0.015495495495495337,0.3323810736345417,0.3022973318557668,-0.04608517953285084,-0.12382791405521293
2025-04-24,2025-04-24,546.69,0.021048896193642586,26.47,0.21482096503064413,0.0,0,546.69,False,-1,-1,,,,,0.0,60.97374142544914,,607.6637414254492,0.018896911917726467,138.42374142544918,0.2949956129602105,546.69,77.45000000000005,0.165054130082687,0.021048896193642586,0.3323810736345417,0.3022973318557668,-0.02805913519346919,-0.10538545877039383
2025-04-25,2025-04-25,550.64,0.007225301359088165,24.84,0.16861829113203305,0.0,0,550.64,False,-1,-1,,,,,0.0,60.97374142544914,,611.6137414254491,0.006500305564939746,142.3737414254491,0.30341348014970826,550.64,81.39999999999998,0.17347199727218476,0.007225301359088165,0.3323810736345417,0.3022973318557668,-0.02174122258117498,-0.09892159910978748
2025-04-28,2025-04-28,550.85,0.0003813744006975206,25.15,0.13561696447971847,0.0,0,550.85,False,-1,-1,,,,,0.0,60.97374142544914,,611.8237414254492,0.0003433539598221014,142.58374142544915,0.30386101232940316,550.85,81.61000000000001,0.17391952945187966,0.0003813744006975206,0.3323810736345417,0.3022973318557668,-0.021405333556217505,-0.09857795087466659
2025-04-29,2025-04-29,554.32,0.006299355541435903,24.17,0.102575565418739,0.0,0,554.32,False,-1,-1,,,,,0.0,60.97374142544914,,615.2937414254492,0.005671568075987787,146.05374142544918,0.31125594882245583,554.32,85.08000000000004,0.1813144659449323,0.006299355541435903,0.3323810736345417,0.3022973318557668,-0.015855167286682948,-0.09289957289433631
